,4.0-14.0,4.0-20.0,4.0-40.0,6.0-18.0
2019-03-31 09:00:01.010999,1.566875254445461e-08,1.816083532573361e-08,1.85961710632614e-08,1.6519682124322486e-08
2019-03-31 09:15:01.010999,1.6823255669589266e-08,1.9200950636714225e-08,1.9634784038175567e-08,1.7577194154657537e-08
2019-03-31 09:30:01.010999,1.6870807853732343e-08,1.9216181093182547e-08,1.962461774226344e-08,1.7753664319322673e-08
2019-03-31 09:45:01.010999,1.4889703568929402e-08,1.7439499704116048e-08,1.787817103783725e-08,1.6077274273413312e-08
2019-03-31 10:00:01.010999,1.5322328489149402e-08,1.77014947256466e-08,1.8153649865761123e-08,1.6140613676189745e-08
2019-03-31 10:15:01.010999,1.6839692890369517e-08,1.9053729497748498e-08,1.946976143066049e-08,1.7146275297773693e-08
2019-03-31 10:30:01.010999,1.765032749819456e-08,2.0006750918590325e-08,2.0403657524984342e-08,1.812260557917209e-08
2019-03-31 10:45:01.010999,1.761693223477647e-08,2.0174781378886734e-08,2.0627079992428233e-08,1.8368101265195473e-08
2019-03-31 11:00:01.010999,1.7260161123419333e-08,1.988029086388718e-08,2.033360844282321e-08,1.8166136718081282e-08
2019-03-31 11:15:01.010999,1.6889545365954475e-08,1.951485285199685e-08,1.9918058383931076e-08,1.8023163064540712e-08
2019-03-31 11:30:01.010999,1.9846161696114496e-08,2.237175823376246e-08,2.281540025154661e-08,2.0712299520736063e-08
2019-03-31 11:45:01.010999,2.0533665953454325e-08,2.33166269316771e-08,2.3946676370025736e-08,2.1420078681191094e-08
2019-03-31 12:00:01.010999,1.887905703875333e-08,2.1830880008368464e-08,2.252473190167269e-08,1.9673053901391585e-08
2019-03-31 12:15:01.010999,1.985406180989241e-08,2.2847113977826417e-08,2.3525902211818492e-08,2.0257370833305775e-08
2019-03-31 12:30:01.010999,1.8734357042246244e-08,2.2187782376217922e-08,2.2854331418283766e-08,1.998995847645745e-08
2019-03-31 12:45:01.010999,2.0060677018566892e-08,2.3339963166715375e-08,2.4022232471224876e-08,2.098691081416982e-08
2019-03-31 13:00:01.010999,1.8805748940186883e-08,2.192487050765162e-08,2.260016315997804e-08,2.0206343367812572e-08
2019-03-31 13:15:01.010999,2.2306986114570435e-08,2.509473938880498e-08,2.5719161756541392e-08,2.2508816778701318e-08
2019-03-31 13:30:01.010999,2.5252471980710785e-08,2.7945130256947347e-08,2.8506479858661927e-08,2.4278229517649423e-08
2019-03-31 13:45:01.010999,2.3983088315612634e-08,2.6970795176046283e-08,2.755637487532993e-08,2.4202053788821783e-08
2019-03-31 14:00:01.010999,2.1390050788321637e-08,2.468312901618988e-08,2.5301902781389498e-08,2.288342438972234e-08
2019-03-31 14:15:01.010999,1.99447609627037e-08,2.319041710373708e-08,2.3778288830235568e-08,2.1563622743519402e-08
2019-03-31 14:30:01.010999,2.062815380383534e-08,2.3883366943962332e-08,2.4488372195869838e-08,2.2107617720784786e-08
2019-03-31 14:45:01.010999,2.0863855149538566e-08,2.42401554605835e-08,2.4850215434395206e-08,2.238339393903291e-08
2019-03-31 15:00:01.010999,2.1412951102036635e-08,2.472593675602628e-08,2.5319430122261766e-08,2.2834278599923705e-08
2019-03-31 15:15:01.010999,2.096294197238433e-08,2.4235471466825377e-08,2.4849774172721253e-08,2.229172564442164e-08
2019-03-31 15:30:01.010999,1.9807109046119513e-08,2.3125003974513994e-08,2.376080505092059e-08,2.130957594452982e-08
2019-03-31 15:45:01.010999,2.01786800045312e-08,2.3376372565954517e-08,2.3981065745620593e-08,2.126657178277651e-08
2019-03-31 16:00:01.010999,1.791323569970328e-08,2.122874001564126e-08,2.1824216543342013e-08,1.9692867671235504e-08
