,4.0-14.0,4.0-20.0,4.0-40.0,6.0-18.0
2020-01-01 18:00:01.157999,1.356808231220344e-08,1.5104335198907402e-08,1.532883470739636e-08,1.4372280805262066e-08
2020-01-01 18:15:01.157999,1.3665224139291224e-08,1.5322251235059743e-08,1.5551802758910428e-08,1.4578867016882341e-08
2020-01-01 18:30:01.157999,1.4449099662844434e-08,1.6094016219462448e-08,1.6336529185513425e-08,1.5329205838603884e-08
2020-01-01 18:45:01.157999,1.4213826360433418e-08,1.5717780507687698e-08,1.5939206923371998e-08,1.499659901352512e-08
2020-01-01 19:00:01.157999,1.3872223547931298e-08,1.5311270914482645e-08,1.5517615337140775e-08,1.4544376369132568e-08
2020-01-01 19:15:01.157999,1.4195722691792346e-08,1.5734571042755762e-08,1.5942006924405575e-08,1.5002376513445173e-08
2020-01-01 19:30:01.157999,1.328279469612189e-08,1.4920720568741942e-08,1.5136806468276457e-08,1.4272316624123557e-08
2020-01-01 19:45:01.157999,1.358652212423198e-08,1.526036905332767e-08,1.548330267345697e-08,1.4593402974542324e-08
2020-01-01 20:00:01.157999,1.334037372030185e-08,1.4833801352463858e-08,1.5031382840924768e-08,1.419904344196529e-08
2020-01-01 20:15:01.157999,1.3213196353359539e-08,1.4704060682520183e-08,1.488287080390898e-08,1.4090138776687174e-08
2020-01-01 20:30:01.157999,1.1819016527073294e-08,1.327063912012745e-08,1.344436738307532e-08,1.2621559180133483e-08
2020-01-01 20:45:01.157999,1.2084429963127684e-08,1.3356459572084153e-08,1.3526460537947433e-08,1.2684408508350055e-08
2020-01-01 21:00:01.157999,1.2785301518222422e-08,1.4105852096704794e-08,1.4275746337193798e-08,1.3444297708704938e-08
2020-01-01 21:15:01.157999,1.1731128790293263e-08,1.3046631600320206e-08,1.319681657406928e-08,1.2329272872994748e-08
2020-01-01 21:30:01.157999,1.1512958070343077e-08,1.2802370446803917e-08,1.2965032520144456e-08,1.2232391614220223e-08
2020-01-01 21:45:01.157999,1.2152135644739394e-08,1.3423525691680738e-08,1.3580247034725294e-08,1.286070354484229e-08
2020-01-01 22:00:01.157999,1.1455489948329557e-08,1.2648869819873134e-08,1.2789998895107842e-08,1.1968728235327985e-08
2020-01-01 22:15:01.157999,1.0865034428155978e-08,1.2054450469038067e-08,1.218973244794134e-08,1.1374286726137898e-08
2020-01-01 22:30:01.157999,1.1269095650038381e-08,1.235505075598958e-08,1.2469559517626203e-08,1.1678311670753063e-08
2020-01-01 22:45:01.157999,1.1176381103705282e-08,1.223969432691646e-08,1.2340590789067853e-08,1.1611025229287033e-08
2020-01-01 23:00:01.157999,1.1732417346738209e-08,1.2731891273003908e-08,1.282074254002435e-08,1.2104965436298846e-08
2020-01-01 23:15:01.157999,1.1744738371624022e-08,1.2846093354711376e-08,1.2934317518910057e-08,1.2162031232891752e-08
2020-01-01 23:30:01.157999,1.0988856992347492e-08,1.2108539908184059e-08,1.2207600803234936e-08,1.1435665434952447e-08
2020-01-01 23:45:01.157999,1.0295034174380749e-08,1.1387070722783336e-08,1.1497330150300744e-08,1.0517343088339937e-08
2020-01-02 00:00:01.157999,1.0425211671438255e-08,1.1344370709207043e-08,1.1442495547522965e-08,1.0659326562681295e-08
2020-01-02 00:15:01.157999,1.1178134321025799e-08,1.2029063503954706e-08,1.210683399458303e-08,1.1537850778735591e-08
2020-01-02 00:30:01.157999,1.0148548663303727e-08,1.0957448292647885e-08,1.103620139245912e-08,1.0377696253492987e-08
2020-01-02 00:45:01.157999,8.942655378595054e-09,9.729293214254224e-09,9.809033675311696e-09,9.14741646439837e-09
2020-01-02 01:00:01.157999,1.0114414978598156e-08,1.0939452484471687e-08,1.1007367146279513e-08,1.0364340480087801e-08
2020-01-02 01:15:01.157999,9.655404337981216e-09,1.0689959397836596e-08,1.075107289836307e-08,1.0251118246835294e-08
2020-01-02 01:30:01.157999,9.55199591102256e-09,1.0569031899666822e-08,1.0630208366651317e-08,1.0118972944984672e-08
2020-01-02 01:45:01.157999,1.0448789363605283e-08,1.1428076710560647e-08,1.1491255425133887e-08,1.0882655084830252e-08
2020-01-02 02:00:01.157999,1.0183826946951231e-08,1.1096140115380681e-08,1.1167507671091877e-08,1.0377452453217409e-08
2020-01-02 02:15:01.157999,9.457590488063457e-09,1.0325974811529228e-08,1.0395208028084664e-08,9.702925642909647e-09
2020-01-02 02:30:01.157999,9.13304502209788e-09,9.90328797734727e-09,9.970825818154104e-09,9.264633216664855e-09
2020-01-02 02:45:01.157999,9.053734156286717e-09,9.7553412558149e-09,9.82346551576002e-09,9.054314240760366e-09
2020-01-02 03:00:01.157999,9.904095420798182e-09,1.0657723175795113e-08,1.07195608475972e-08,1.0018133675227751e-08
2020-01-02 03:15:01.157999,1.0737766078207076e-08,1.168806954908991e-08,1.1752365290892757e-08,1.0957743646868813e-08
2020-01-02 03:30:01.157999,9.708990937926464e-09,1.0532107046296686e-08,1.0597933470133003e-08,9.903797388613275e-09
