,4.0-14.0,4.0-20.0,4.0-40.0,6.0-18.0
2020-01-04 13:45:00.218000,1.0061780785488784e-08,1.4761366680042494e-08,1.7319566004802455e-08,1.1995117389876512e-08
2020-01-04 14:00:00.218000,1.0768448299187712e-08,1.5784503450790977e-08,1.8616628687807467e-08,1.27792630148454e-08
2020-01-04 14:15:00.218000,1.1038432645753995e-08,1.6005855974378026e-08,1.911095331795913e-08,1.3353107139838593e-08
2020-01-04 14:30:00.218000,9.987066582281255e-09,1.4751604279703074e-08,1.7623725396139794e-08,1.2219549052853592e-08
2020-01-04 14:45:00.218000,9.535202943434588e-09,1.3924841305660946e-08,1.641477204051645e-08,1.1309757035173293e-08
2020-01-04 15:00:00.218000,9.937346182930424e-09,1.397979408699155e-08,1.6224320390798436e-08,1.1367949606424252e-08
2020-01-04 15:15:00.218000,1.1753250004996427e-08,1.4800221254006273e-08,1.65212709172866e-08,1.1791260569383152e-08
2020-01-04 15:30:00.218000,1.1766702546322394e-08,1.5098381686686407e-08,1.6800493847895885e-08,1.2017400837806334e-08
2020-01-04 15:45:00.218000,9.772242080105017e-09,1.3761173428096866e-08,1.5871860470036496e-08,1.1298075655413722e-08
2020-01-04 16:00:00.218000,9.409665971299297e-09,1.2761878421746492e-08,1.4610781208274712e-08,1.0613559924629427e-08
2020-01-04 16:15:00.218000,9.282395286430934e-09,1.2791218791574807e-08,1.4249310176172181e-08,1.0689486920011016e-08
2020-01-04 16:30:00.218000,9.44439021379795e-09,1.3334335535914457e-08,1.4998791763245868e-08,1.1057618088991207e-08
2020-01-04 16:45:00.218000,1.0300309536048935e-08,1.3682101043115456e-08,1.5387453310171206e-08,1.0648145770945197e-08
2020-01-04 17:00:00.218000,1.0666774157998319e-08,1.4132307166831023e-08,1.5768192665400097e-08,1.1321848272002744e-08
2020-01-04 17:15:00.218000,1.0360064468309656e-08,1.4303540800588282e-08,1.6384132551790586e-08,1.1999742148481231e-08
2020-01-04 17:30:00.218000,9.91124635054264e-09,1.3397106777527065e-08,1.535634511246479e-08,1.1229252771156949e-08
2020-01-04 18:00:00.807999,9.285881923246765e-09,1.3000869147763736e-08,1.532594067574007e-08,1.0713093391943151e-08
2020-01-04 18:15:00.807999,9.412756033944225e-09,1.2986772064432733e-08,1.5022798708789302e-08,1.0918015129395496e-08
2020-01-04 18:30:00.807999,9.255354665975633e-09,1.2499224645699908e-08,1.4737262077878741e-08,1.0441453928880554e-08
2020-01-04 18:45:00.807999,9.605959953710846e-09,1.3297144208018336e-08,1.5761135629459695e-08,1.0828413456030605e-08
2020-01-04 19:00:00.807999,9.0846324999238e-09,1.3110822139209895e-08,1.5570896501512142e-08,1.0442969819830995e-08
2020-01-04 19:15:00.807999,8.307609643920239e-09,1.244897588880685e-08,1.5125056996490865e-08,9.83455406076377e-09
2020-01-04 19:30:00.807999,1.932145092674224e-08,2.1272059809503785e-08,2.277934421160587e-08,1.3287244961697293e-08
2020-01-04 19:45:00.807999,1.925044289067654e-08,2.102476505639575e-08,2.2488158047349244e-08,1.2797406228012485e-08
2020-01-04 20:00:00.807999,8.64651634407136e-09,1.1469111426130347e-08,1.3866605813786357e-08,9.280461062716823e-09
2020-01-04 20:15:00.807999,8.511158496180204e-09,1.1501937602439042e-08,1.3787466352172433e-08,9.499496656296165e-09
2020-01-04 20:30:00.807999,8.67276169420303e-09,1.2512480591416637e-08,1.525906446700582e-08,1.0028640304555688e-08
2020-01-04 20:45:00.807999,8.84641394817049e-09,1.2693706662607746e-08,1.5508089940653875e-08,1.0316300178693767e-08
2020-01-04 21:00:00.807999,9.380383120116971e-09,1.2606515342191764e-08,1.4918597113517784e-08,1.0041996290909423e-08
2020-01-04 21:15:00.807999,8.084684049522242e-09,1.0601677664567177e-08,1.2292557454508965e-08,8.604421263191122e-09
2020-01-04 21:30:00.807999,1.0302568918989231e-08,1.2690353251689428e-08,1.445141140954207e-08,9.5700979074867e-09
2020-01-04 21:45:00.807999,7.586699848481528e-09,1.1252604772899258e-08,1.3526134557843853e-08,9.08148339426393e-09
